item_group_key_strict,item_group_key_loose,item_name_suggested,brand_guess,consumable_type,hazard_tags,example_image_file,images_in_group_strict,images_in_group_loose,primary_area,process_tags,unit_type,on_hand_qty,reorder_point,storage_location,notes,amazon_search_url,amazon_url,amazon_asin,r2_object_key
cnctopbaos pink resin,cnctopbaos pink,CNCTOPBAOS 4Pcs Pink Resin Board Sheet Instead of Wood for CNC Engraving Machine Cutting Wood Burning DIY Model Mold Size 100x100x30mm and 50x100x30mm (4 Pieces),CNCTOPBAOS,resin,chemical,CNCTOPBAOS 4Pcs Pink Resin Board Sheet Instead of Wood for CNC Engraving Machine Cutting Wood Burning DIY Model Mold Size 100x100x30mm and 50x100x30mm (4 Pieces).jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=CNCTOPBAOS+4Pcs+Pink+Resin+Board+Sheet+Instead+of+Wood+for+CNC+Engraving+Machine+Cutting+Wood+Burning+DIY+Model+Mold+Size+100x100x30mm+and+50x100x30mm+(4+Pieces),,,Supplies/CNCTOPBAOS 4Pcs Pink Resin Board Sheet Instead of Wood for CNC Engraving Machine Cutting Wood Burning DIY Model Mold Size 100x100x30mm and 50x100x30mm (4 Pieces).jpg
cricut smart iron,cricut smart,Cricut Smart Iron On Glitter Black,Cricut,resin,dust,CricutSmartIronOnGlitterBlack.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Cricut+Smart+Iron+On+Glitter+Black,,,Supplies/CricutSmartIronOnGlitterBlack.jpg
cylinder candle moldsfor,cylinder candle,Cylinder Candle Moldsfor Candle Making,Cylinder,resin,,CylinderCandleMoldsforCandleMaking.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Cylinder+Candle+Moldsfor+Candle+Making,,,Supplies/CylinderCandleMoldsforCandleMaking.jpg
da kuan colors,da kuan,Da Kuan36Colors Craft Glitterfor Epoxy Resin,Da,resin,"chemical, dust",DaKuan36ColorsCraftGlitterforEpoxyResin.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Da+Kuan36Colors+Craft+Glitterfor+Epoxy+Resin,,,Supplies/DaKuan36ColorsCraftGlitterforEpoxyResin.jpg
dragon epoxy resin,dragon epoxy,Dragon Epoxy Resin Silicone Molds,Dragon,resin,chemical,DragonEpoxyResinSiliconeMolds.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Dragon+Epoxy+Resin+Silicone+Molds,,,Supplies/DragonEpoxyResinSiliconeMolds.jpg
dried flowers foil,dried flowers,Dried Flowers Foil Flakesfor Resin,Dried,resin,chemical,DriedFlowersFoilFlakesforResin.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Dried+Flowers+Foil+Flakesfor+Resin,,,Supplies/DriedFlowersFoilFlakesforResin.jpg
epoxy resin hours,epoxy resin,Epoxy Resin 20OZ4Hours Demold8 10Hours Fast Curing Epoxy Resin,Epoxy,resin,chemical,EpoxyResin-20OZ4HoursDemold8-10HoursFastCuringEpoxyResin.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Epoxy+Resin+20OZ4Hours+Demold8+10Hours+Fast+Curing+Epoxy+Resin,,,Supplies/EpoxyResin-20OZ4HoursDemold8-10HoursFastCuringEpoxyResin.jpg
fine inno resin,fine inno,Fine Inno Resin Mold,Fine,resin,chemical,FineInnoResinMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Fine+Inno+Resin+Mold,,,Supplies/FineInnoResinMold.jpg
gan find xgraphite,gan find,Gan Find XGraphite Ingot Mold,Gan,resin,,GanFindXGraphiteIngotMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Gan+Find+XGraphite+Ingot+Mold,,,Supplies/GanFindXGraphiteIngotMold.jpg
glowinthedarkpigmentpowder,glowinthedarkpigmentpowder,Glowinthedarkpigmentpowder,Glowinthedarkpigmentpowder,resin,dust,Glowinthedarkpigmentpowder.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Glowinthedarkpigmentpowder,,,Supplies/Glowinthedarkpigmentpowder.jpg
ihuixinhe1pcs ihuixinhe key,ihuixinhe1pcs ihuixinhe,IHUIXINHE1Pcs Key Resin Mold,IHUIXINHE1Pcs,resin,chemical,IHUIXINHE1PcsKeyResinMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=IHUIXINHE1Pcs+Key+Resin+Mold,,,Supplies/IHUIXINHE1PcsKeyResinMold.jpg
ihuixinhe20cavities ihuixinhe cavities,ihuixinhe20cavities ihuixinhe,IHUIXINHE20Cavities Resin Ring Mold,IHUIXINHE20Cavities,resin,chemical,IHUIXINHE20CavitiesResinRingMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=IHUIXINHE20Cavities+Resin+Ring+Mold,,,Supplies/IHUIXINHE20CavitiesResinRingMold.jpg
jar resin molds,jar resin,Jar Resin Molds Mushroom Jars,Jar,resin,chemical,JarResinMoldsMushroomJars.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Jar+Resin+Molds+Mushroom+Jars,,,Supplies/JarResinMoldsMushroomJars.jpg
jdiction epoxy resin,jdiction epoxy,JDiction Epoxy Resin 80OZCrystal Clear Resin Kitfor Art,JDiction,resin,chemical,JDictionEpoxyResin-80OZCrystalClearResinKitforArt.jpg,2,2,,,,,,,,https://www.amazon.ca/s?k=JDiction+Epoxy+Resin+80OZCrystal+Clear+Resin+Kitfor+Art,,,Supplies/JDictionEpoxyResin-80OZCrystalClearResinKitforArt.jpg
jdiction resin crete,jdiction resin,JDiction Resin Crete,JDiction,resin,chemical,JDictionResinCrete.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=JDiction+Resin+Crete,,,Supplies/JDictionResinCrete.jpg
jdiction uvresin kitwith,jdiction uvresin,JDiction UVResin Kitwith Light,JDiction,resin,chemical,JDictionUVResinKitwithLight.jpg,1,6,,,,,,,,https://www.amazon.ca/s?k=JDiction+UVResin+Kitwith+Light,,,Supplies/JDictionUVResinKitwithLight.jpg
jdiction uvresin high,jdiction uvresin,JDiction UVResin Upgrade300g High Viscosity,JDiction,resin,chemical,JDictionUVResinUpgrade300gHighViscosity.jpg,2,6,,,,,,,,https://www.amazon.ca/s?k=JDiction+UVResin+Upgrade300g+High+Viscosity,,,Supplies/JDictionUVResinUpgrade300gHighViscosity.jpg
jdiction uvresin low,jdiction uvresin,JDiction UVResin300g Low Viscosity Hard,JDiction,resin,chemical,JDictionUVResin300gLowViscosityHard.jpg,1,6,,,,,,,,https://www.amazon.ca/s?k=JDiction+UVResin300g+Low+Viscosity+Hard,,,Supplies/JDictionUVResin300gLowViscosityHard.jpg
jdiction uvresin new,jdiction uvresin,JDiction UVResin300g New Formula,JDiction,resin,chemical,JDictionUVResin300gNewFormula.jpg,1,6,,,,,,,,https://www.amazon.ca/s?k=JDiction+UVResin300g+New+Formula,,,Supplies/JDictionUVResin300gNewFormula.jpg
jdiction uvresin ultraviolet,jdiction uvresin,JDiction UVResin500g Upgrade Ultraviolet Epoxy Resin,JDiction,resin,chemical,JDictionUVResin500gUpgradeUltravioletEpoxyResin.jpg,1,6,,,,,,,,https://www.amazon.ca/s?k=JDiction+UVResin500g+Upgrade+Ultraviolet+Epoxy+Resin,,,Supplies/JDictionUVResin500gUpgradeUltravioletEpoxyResin.jpg
jewelry ring mold,jewelry ring,Jewelry Ring Mold Blue,Jewelry,resin,,JewelryRingMoldBlue.jpg,2,3,,,,,,,,https://www.amazon.ca/s?k=Jewelry+Ring+Mold+Blue,,,Supplies/JewelryRingMoldBlue.jpg
koonafy dagger resin,koonafy dagger,Koonafy Dagger Resin Molds,Koonafy,resin,chemical,KoonafyDaggerResinMolds.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Koonafy+Dagger+Resin+Molds,,,Supplies/KoonafyDaggerResinMolds.jpg
let'sresinsilicone let sresinsilicone,let'sresinsilicone let,LET'SRESINSilicone Jar Molds,LET'SRESINSilicone,resin,chemical,LET'SRESINSiliconeJarMolds.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=LET'SRESINSilicone+Jar+Molds,,,Supplies/LET'SRESINSiliconeJarMolds.jpg
letsresincrescents mould,letsresincrescents mould,LETSRESINCrescents Mould,LETSRESINCrescents,resin,chemical,LETSRESINCrescentsMould.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=LETSRESINCrescents+Mould,,,Supplies/LETSRESINCrescentsMould.jpg
letsresinmetallic pigment powder,letsresinmetallic pigment,LETSRESINMetallic Pigment Powder,LETSRESINMetallic,resin,"chemical, dust",LETSRESINMetallicPigmentPowder.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=LETSRESINMetallic+Pigment+Powder,,,Supplies/LETSRESINMetallicPigmentPowder.jpg
letsresinsilicone mold making,letsresinsilicone mold,LETSRESINSilicone Mold Making Kit,LETSRESINSilicone,resin,chemical,LETSRESINSiliconeMoldMakingKit.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=LETSRESINSilicone+Mold+Making+Kit,,,Supplies/LETSRESINSiliconeMoldMakingKit.jpg
magic resin gallon,magic resin,Magic Resin1Gallon,Magic,resin,chemical,MagicResin1Gallon.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Magic+Resin1Gallon,,,Supplies/MagicResin1Gallon.jpg
mgchemicals8329 mgchemicals gnon,mgchemicals8329 mgchemicals,MGChemicals8329 350GNon Silicone Epoxy Mold Release23oz Aerosol,MGChemicals8329,resin,"chemical, dust",MGChemicals8329-350GNon-SiliconeEpoxyMoldRelease23ozAerosol.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=MGChemicals8329+350GNon+Silicone+Epoxy+Mold+Release23oz+Aerosol,,,Supplies/MGChemicals8329-350GNon-SiliconeEpoxyMoldRelease23ozAerosol.jpg
mica powder colorsx,mica powder,Mica Powder 32Colorsx5g,Mica,resin,dust,MicaPowder-32Colorsx5g.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Mica+Powder+32Colorsx5g,,,Supplies/MicaPowder-32Colorsx5g.jpg
mica powderfor epoxy,mica powderfor,Mica Powderfor Epoxy Resin,Mica,resin,"chemical, dust",MicaPowderforEpoxyResin.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Mica+Powderfor+Epoxy+Resin,,,Supplies/MicaPowderforEpoxyResin.jpg
minejin nail art,minejin nail,Minejin Nail Art Chameleon Sequins Laser Glitter Holographic Flakes,Minejin,resin,dust,MinejinNailArtChameleonSequinsLaserGlitterHolographicFlakes.jpg,2,2,,,,,,,,https://www.amazon.ca/s?k=Minejin+Nail+Art+Chameleon+Sequins+Laser+Glitter+Holographic+Flakes,,,Supplies/MinejinNailArtChameleonSequinsLaserGlitterHolographicFlakes.jpg
newk silicone round,newk silicone,Newk Silicone Round Cake Mold,Newk,resin,,NewkSiliconeRoundCakeMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Newk+Silicone+Round+Cake+Mold,,,Supplies/NewkSiliconeRoundCakeMold.jpg
olycraft56pcs olycraft cabochons,olycraft56pcs olycraft,OLYCRAFT56pcs Cabochons Resin Molds,OLYCRAFT56pcs,resin,chemical,OLYCRAFT56pcsCabochonsResinMolds.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=OLYCRAFT56pcs+Cabochons+Resin+Molds,,,Supplies/OLYCRAFT56pcsCabochonsResinMolds.jpg
open bezelsfor resin,open bezelsfor,Open Bezelsfor Resin,Open,resin,chemical,OpenBezelsforResin.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Open+Bezelsfor+Resin,,,Supplies/OpenBezelsforResin.jpg
palksky resin molds,palksky resin,Palksky Resin Molds,Palksky,resin,chemical,PalkskyResinMolds.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Palksky+Resin+Molds,,,Supplies/PalkskyResinMolds.jpg
pandahall alloy open,pandahall alloy,Pandahall 30pcs Alloy Open Bezel Charms Pendants 25.5 73.5x22.5 39x1.5 3mm Tibetan Style Hollow Mould Charms with Loop Antique Silver Plated for Jewelry Making,Pandahall,resin,,Pandahall 30pcs Alloy Open Bezel Charms Pendants 25.5-73.5x22.5-39x1.5-3mmTibetan Style Hollow Mould Charms with Loop Antique Silver Plated for Jewelry Making.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Pandahall+30pcs+Alloy+Open+Bezel+Charms+Pendants+25.5+73.5x22.5+39x1.5+3mm+Tibetan+Style+Hollow+Mould+Charms+with+Loop+Antique+Silver+Plated+for+Jewelry+Making,,,Supplies/Pandahall 30pcs Alloy Open Bezel Charms Pendants 25.5-73.5x22.5-39x1.5-3mmTibetan Style Hollow Mould Charms with Loop Antique Silver Plated for Jewelry Making.jpg
permatex80050clear permatex clear,permatex80050clear permatex,Permatex80050Clear RTVSilicone Adhesive Sealant,Permatex80050Clear,resin,chemical,Permatex80050ClearRTVSiliconeAdhesiveSealant.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Permatex80050Clear+RTVSilicone+Adhesive+Sealant,,,Supplies/Permatex80050ClearRTVSiliconeAdhesiveSealant.jpg
permatex841115minute permatex minute,permatex841115minute permatex,Permatex841115Minute Epoxy QM50A25ml Blue,Permatex841115Minute,resin,chemical,Permatex841115MinuteEpoxyQM50A25mlBlue.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Permatex841115Minute+Epoxy+QM50A25ml+Blue,,,Supplies/Permatex841115MinuteEpoxyQM50A25mlBlue.jpg
real dried pressed,real dried,Real Dried Pressed Flowersfor Resin,Real,resin,chemical,RealDriedPressedFlowersforResin.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Real+Dried+Pressed+Flowersfor+Resin,,,Supplies/RealDriedPressedFlowersforResin.jpg
resin house molds,resin house,Resin House Molds,Resin,resin,chemical,ResinHouseMolds.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Resin+House+Molds,,,Supplies/ResinHouseMolds.jpg
resin molds kitfor,resin molds,Resin Molds Kitfor Jewelry Making,Resin,resin,chemical,ResinMoldsKitforJewelryMaking.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Resin+Molds+Kitfor+Jewelry+Making,,,Supplies/ResinMoldsKitforJewelryMaking.jpg
seamless uvresin tape,seamless uvresin,Seamless UVResin Tape,Seamless,resin,chemical,SeamlessUVResinTape.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Seamless+UVResin+Tape,,,Supplies/SeamlessUVResinTape.jpg
silicone mold beads,silicone mold,Silicone Mold Beads Resin,Silicone,resin,chemical,SiliconeMoldBeadsResin.jpg,1,2,,,,,,,,https://www.amazon.ca/s?k=Silicone+Mold+Beads+Resin,,,Supplies/SiliconeMoldBeadsResin.jpg
silicone mold making,silicone mold,Silicone Mold Making Kit,Silicone,resin,,SiliconeMoldMakingKit.jpg,1,2,,,,,,,,https://www.amazon.ca/s?k=Silicone+Mold+Making+Kit,,,Supplies/SiliconeMoldMakingKit.jpg
silicone putty flexible,silicone putty,"Silicone Putty 7 8 LB Flexible Silicone Mold Making Kit for Reusable Silicone Molds Making Easy 1 1 Mixing Ratio Fast Cured Molding Putty for Casting, Resin Molds, Soap Molds, Candle Molds",Silicone,resin,chemical,"Silicone Putty - 7 8 LB Flexible Silicone Mold Making Kit for Reusable Silicone Molds Making - Easy 1 1 Mixing Ratio Fast Cured Molding Putty for Casting, Resin Molds, Soap Molds, Candle Molds.jpg",1,1,,,,,,,,"https://www.amazon.ca/s?k=Silicone+Putty+7+8+LB+Flexible+Silicone+Mold+Making+Kit+for+Reusable+Silicone+Molds+Making+Easy+1+1+Mixing+Ratio+Fast+Cured+Molding+Putty+for+Casting,+Resin+Molds,+Soap+Molds,+Candle+Molds",,,"Supplies/Silicone Putty - 7 8 LB Flexible Silicone Mold Making Kit for Reusable Silicone Molds Making - Easy 1 1 Mixing Ratio Fast Cured Molding Putty for Casting, Resin Molds, Soap Molds, Candle Molds.jpg"
silicone resin jewelry,silicone resin,Silicone Resin Jewelry Casting Mold,Silicone,resin,chemical,SiliconeResinJewelryCastingMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Silicone+Resin+Jewelry+Casting+Mold,,,Supplies/SiliconeResinJewelryCastingMold.jpg
teexpert resin epoxy,teexpert resin,Teexpert Resin Epoxy64oz Crystal Clear,Teexpert,resin,chemical,TeexpertResinEpoxy64ozCrystalClear.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Teexpert+Resin+Epoxy64oz+Crystal+Clear,,,Supplies/TeexpertResinEpoxy64ozCrystalClear.jpg
uv resin bubble,uv resin,Uv Resin Bubble Beads,Uv,resin,chemical,UvResinBubbleBeads.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Uv+Resin+Bubble+Beads,,,Supplies/UvResinBubbleBeads.jpg
uvresin lamp included,uvresin lamp,UVResin Lamp Included 10Pieces30MLUpgrade,UVResin,resin,chemical,UVResinLampIncluded-10Pieces30MLUpgrade.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=UVResin+Lamp+Included+10Pieces30MLUpgrade,,,Supplies/UVResinLampIncluded-10Pieces30MLUpgrade.jpg
uvresin lito magic,uvresin lito,UVResin Lito Magic,UVResin,resin,chemical,UVResinLitoMagic.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=UVResin+Lito+Magic,,,Supplies/UVResinLitoMagic.jpg
uvresin soft crystal,uvresin soft,UVResin Soft Crystal Clear Glue Ultraviolet,UVResin,resin,chemical,UVResinSoftCrystalClearGlueUltraviolet.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=UVResin+Soft+Crystal+Clear+Glue+Ultraviolet,,,Supplies/UVResinSoftCrystalClearGlueUltraviolet.jpg
uvresin2pcsupgrade uvresin pcsupgrade,uvresin2pcsupgrade uvresin,UVResin2PCSUpgrade,UVResin2PCSUpgrade,resin,chemical,UVResin2PCSUpgrade.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=UVResin2PCSUpgrade,,,Supplies/UVResin2PCSUpgrade.jpg
vintage peacock angel,vintage peacock,Vintage Peacock Angel Wing Collections Silicone Mould,Vintage,resin,,VintagePeacockAngelWingCollectionsSiliconeMould.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Vintage+Peacock+Angel+Wing+Collections+Silicone+Mould,,,Supplies/VintagePeacockAngelWingCollectionsSiliconeMould.jpg
vvi vi dchemical,vvi vi,VVi Vi DChemical Grade Heavy Duty,VVi,resin,dust,VViViDChemicalGradeHeavy-Duty.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=VVi+Vi+DChemical+Grade+Heavy+Duty,,,Supplies/VViViDChemicalGradeHeavy-Duty.jpg
white opaque pigment,white opaque,White Opaque Pigment1oz,White,resin,,WhiteOpaquePigment1oz.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=White+Opaque+Pigment1oz,,,Supplies/WhiteOpaquePigment1oz.jpg
xingshun1pcsresin xingshun pcsresin,xingshun1pcsresin xingshun,Xingshun1PCSResin Candle Holder Mold,Xingshun1PCSResin,resin,chemical,Xingshun1PCSResinCandleHolderMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Xingshun1PCSResin+Candle+Holder+Mold,,,Supplies/Xingshun1PCSResinCandleHolderMold.jpg
zevipe6pcs zevipe jewelry,zevipe6pcs zevipe,Zevipe6pcs Jewelry Wax Hole Tube Moulding Carving Wax,Zevipe6pcs,resin,,Zevipe6pcsJewelryWaxHoleTubeMouldingCarvingWax.jpg,2,2,,,,,,,,https://www.amazon.ca/s?k=Zevipe6pcs+Jewelry+Wax+Hole+Tube+Moulding+Carving+Wax,,,Supplies/Zevipe6pcsJewelryWaxHoleTubeMouldingCarvingWax.jpg
zi xiang insect,zi xiang,Zi Xiang Insect Silicone Mold,Zi,resin,,ZiXiangInsectSiliconeMold.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Zi+Xiang+Insect+Silicone+Mold,,,Supplies/ZiXiangInsectSiliconeMold.jpg
18pcs blank core,18pcs blank,18PCS Blank Core Ring Stainless Steel Grooved Finger Rings for Inlay Ring DIY Jewelry Making Size 7 8 9 10 11 12 High Polished Silver Round Metal Ring for Men Women 8mm Wide Empty Band Gift (B12),18PCS,sandpaper/abrasive,,18PCS Blank Core Ring Stainless Steel Grooved Finger Rings for Inlay Ring DIY Jewelry Making Size 7 8 9 10 11 12 High Polished Silver Round Metal Ring for Men Women 8mm Wide Empty Band Gift (B12).jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=18PCS+Blank+Core+Ring+Stainless+Steel+Grooved+Finger+Rings+for+Inlay+Ring+DIY+Jewelry+Making+Size+7+8+9+10+11+12+High+Polished+Silver+Round+Metal+Ring+for+Men+Women+8mm+Wide+Empty+Band+Gift+(B12),,,Supplies/18PCS Blank Core Ring Stainless Steel Grooved Finger Rings for Inlay Ring DIY Jewelry Making Size 7 8 9 10 11 12 High Polished Silver Round Metal Ring for Men Women 8mm Wide Empty Band Gift (B12).jpg
18pcs stainless steel,18pcs stainless,18PCS Stainless Steel Blank Core Ring 8mm Plain Inlay Finger Rings Round Solid Metal Band Size 6 7 8 9 10 11 Comfort Simple Brushed Matte Polished Silver Wedding Ring for DIY Jewelry Making (A1),18PCS,sandpaper/abrasive,,18PCS Stainless Steel Blank Core Ring 8mm Plain Inlay Finger Rings Round Solid Metal Band Size 6 7 8 9 10 11 Comfort Simple Brushed Matte Polished Silver Wedding Ring for DIY Jewelry Making (A1).jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=18PCS+Stainless+Steel+Blank+Core+Ring+8mm+Plain+Inlay+Finger+Rings+Round+Solid+Metal+Band+Size+6+7+8+9+10+11+Comfort+Simple+Brushed+Matte+Polished+Silver+Wedding+Ring+for+DIY+Jewelry+Making+(A1),,,Supplies/18PCS Stainless Steel Blank Core Ring 8mm Plain Inlay Finger Rings Round Solid Metal Band Size 6 7 8 9 10 11 Comfort Simple Brushed Matte Polished Silver Wedding Ring for DIY Jewelry Making (A1).jpg
4 tumbler media,4 tumbler,"4 lbs Tumbler Media Grit,Rock Polishing Grit Media, Works with Any Rock Tumbler, Rock Polisher, Stone Polisher,Polish 1500 Fine Aluminum Oxide, Step 4 for Tumbling Stones",4,sandpaper/abrasive,,"4 lbs Tumbler Media Grit,Rock Polishing Grit Media, Works with Any Rock Tumbler, Rock Polisher, Stone Polisher,Polish 1500 Fine Aluminum Oxide, Step 4 for Tumbling Stones.jpg",1,1,,,,,,,,"https://www.amazon.ca/s?k=4+lbs+Tumbler+Media+Grit,Rock+Polishing+Grit+Media,+Works+with+Any+Rock+Tumbler,+Rock+Polisher,+Stone+Polisher,Polish+1500+Fine+Aluminum+Oxide,+Step+4+for+Tumbling+Stones",,,"Supplies/4 lbs Tumbler Media Grit,Rock Polishing Grit Media, Works with Any Rock Tumbler, Rock Polisher, Stone Polisher,Polish 1500 Fine Aluminum Oxide, Step 4 for Tumbling Stones.jpg"
dremel polishing compound,dremel polishing,Dremel421Polishing Compound,Dremel,sandpaper/abrasive,,Dremel421PolishingCompound.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Dremel421Polishing+Compound,,,Supplies/Dremel421PolishingCompound.jpg
gel nail polish,gel nail,Gel Nail Polish Set39Pcs,Gel,sandpaper/abrasive,,GelNailPolishSet39Pcs.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Gel+Nail+Polish+Set39Pcs,,,Supplies/GelNailPolishSet39Pcs.jpg
glass polish plastic,glass polish,Glass Polish14017Plastic Acrylic Polishing Compound,Glass,sandpaper/abrasive,,GlassPolish14017PlasticAcrylicPolishingCompound.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Glass+Polish14017Plastic+Acrylic+Polishing+Compound,,,Supplies/GlassPolish14017PlasticAcrylicPolishingCompound.jpg
polly plastics rock,polly plastics,Polly Plastics Rock Tumbler Gritand Polish Refill Media Kit,Polly,sandpaper/abrasive,,PollyPlasticsRockTumblerGritandPolishRefillMediaKit.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Polly+Plastics+Rock+Tumbler+Gritand+Polish+Refill+Media+Kit,,,Supplies/PollyPlasticsRockTumblerGritandPolishRefillMediaKit.jpg
potuinom15pack potuinom sanding,potuinom15pack potuinom,POTUINOM15Pack Sanding Belts,POTUINOM15Pack,sandpaper/abrasive,dust,POTUINOM15PackSandingBelts.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=POTUINOM15Pack+Sanding+Belts,,,Supplies/POTUINOM15PackSandingBelts.jpg
red dopwaxfor lapidary,red dopwaxfor,Red DOPWaxfor Lapidary Cabachon Forming Cuttingand Polishing,Red,sandpaper/abrasive,,RedDOPWaxforLapidaryCabachonFormingCuttingandPolishing.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Red+DOPWaxfor+Lapidary+Cabachon+Forming+Cuttingand+Polishing,,,Supplies/RedDOPWaxforLapidaryCabachonFormingCuttingandPolishing.jpg
sackorange4x6inch sackorange x,sackorange4x6inch sackorange,Sackorange4x6Inch High Performance Silicon Carbide Sanding Belts,Sackorange4x6Inch,sandpaper/abrasive,dust,Sackorange4x6InchHighPerformanceSiliconCarbideSandingBelts.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=Sackorange4x6Inch+High+Performance+Silicon+Carbide+Sanding+Belts,,,Supplies/Sackorange4x6InchHighPerformanceSiliconCarbideSandingBelts.jpg
scottchen buffing polishing,scottchen buffing,SCOTTCHEN Buffing Polishing Cutting Compounds 7.4 Oz. Kit Green Fine White Medium Brown Coarse 3 PCS,SCOTTCHEN,sandpaper/abrasive,,SCOTTCHEN Buffing Polishing Cutting Compounds 7.4 Oz. Kit - Green Fine White Medium Brown Coarse - 3 PCS.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=SCOTTCHEN+Buffing+Polishing+Cutting+Compounds+7.4+Oz.+Kit+Green+Fine+White+Medium+Brown+Coarse+3+PCS,,,Supplies/SCOTTCHEN Buffing Polishing Cutting Compounds 7.4 Oz. Kit - Green Fine White Medium Brown Coarse - 3 PCS.jpg
tonmp pounds step,tonmp pounds,"Tonmp 3 Pounds Step 1 Rock Tumbler Grit 60 Grit Tumbler Media Grit, Rock Polishing Grit Media, Works with Any Rock Tumbler, Rock Polisher, Stone Polisher, (Step 1 3LB)",Tonmp,sandpaper/abrasive,,"Tonmp 3 Pounds Step 1 Rock Tumbler Grit - 60 Grit Tumbler Media Grit, Rock Polishing Grit Media, Works with Any Rock Tumbler, Rock Polisher, Stone Polisher, (Step 1-3LB).jpg",1,1,,,,,,,,"https://www.amazon.ca/s?k=Tonmp+3+Pounds+Step+1+Rock+Tumbler+Grit+60+Grit+Tumbler+Media+Grit,+Rock+Polishing+Grit+Media,+Works+with+Any+Rock+Tumbler,+Rock+Polisher,+Stone+Polisher,+(Step+1+3LB)",,,"Supplies/Tonmp 3 Pounds Step 1 Rock Tumbler Grit - 60 Grit Tumbler Media Grit, Rock Polishing Grit Media, Works with Any Rock Tumbler, Rock Polisher, Stone Polisher, (Step 1-3LB).jpg"
uxcell5 uxcell cotton,uxcell5 uxcell,uxcell5 Inch Cotton Buffing Wheel,uxcell5,sandpaper/abrasive,,uxcell5-InchCottonBuffingWheel.jpg,1,1,,,,,,,,https://www.amazon.ca/s?k=uxcell5+Inch+Cotton+Buffing+Wheel,,,Supplies/uxcell5-InchCottonBuffingWheel.jpg
